queue_length,farmers_ahead,active_counters,total_counters,average_processing_time,quantity,crop_type,centre_capacity,historical_load,time_of_day,day_of_week,wait_time
38,25,4,2,4.551891139361903,434,Maize,94,31,12.722920580273572,4,38.91051555559362
11,38,2,5,10.761620282233743,914,Sugarcane,193,26,9.605423243923006,1,212.99883312560917
40,18,4,2,7.614588122245577,516,Maize,181,53,16.724187356905,4,43.70650820931295
22,29,4,3,6.801165815039083,166,Rice,143,40,14.757670695988695,3,49.198639705112065
42,13,3,3,9.379103403693026,419,Rice,84,79,13.258708330077921,0,47.96933061438737
13,12,5,6,11.601662984793984,733,Rice,110,29,16.31083719869916,3,30.219601484523196
13,19,1,2,4.7530839807050995,353,Maize,182,57,17.76185592319117,2,104.52800802031125
50,25,1,4,10.144616242001913,500,Cotton,158,77,12.093993684456526,1,270.28168424843494
12,26,2,4,5.628064246063643,399,Wheat,127,75,11.53061197958216,5,81.01466015436202
55,24,1,5,7.041088982615991,104,Rice,177,63,15.535922400382226,4,190.04830288150134
39,8,3,4,10.990584130105999,961,Maize,90,99,12.546055286798412,2,39.840879958306594
22,11,1,2,8.366393472098714,545,Wheat,153,83,8.85768872498562,0,105.90640356409561
9,9,2,3,4.53965318360341,334,Rice,77,39,11.544149236571819,2,24.905056097163527
18,5,1,2,8.064388401093908,546,Rice,187,69,16.086321060786915,2,49.74833397550166
32,33,5,2,10.317135213131394,946,Sugarcane,167,73,15.066941819928207,6,75.4803281740883
34,18,4,3,8.231044702124747,138,Rice,174,65,16.628437161021118,0,47.231135605380274
8,5,4,2,5.335113911832418,299,Wheat,163,59,9.46626529483278,4,6.86261003821813
43,1,4,4,7.560328600460255,781,Wheat,94,43,10.439216136858366,6,10.191799811271053
24,14,5,5,11.394762944317193,969,Cotton,65,77,10.147352662805496,1,35.8505435640376
29,16,3,5,9.265631920752904,959,Wheat,139,50,17.713328228509,2,58.940510193142096
32,15,2,2,9.839092052068715,120,Maize,84,69,9.689244108159935,3,87.85207017076395
16,27,5,3,10.287492059595603,786,Maize,154,29,13.97930055655582,4,56.19100581542928
6,20,2,6,4.7255473935466785,173,Rice,194,33,14.329135985603413,4,49.19969368925829
47,7,3,2,8.652292474159712,895,Cotton,161,38,14.188934196048248,5,34.49868609237007
18,9,5,2,7.007321545482465,248,Rice,199,49,14.916630400287106,5,17.315140089105892
26,9,1,6,5.113273309376777,724,Cotton,70,76,12.839216457614429,0,55.33040578164283
35,9,3,5,5.6216764664321905,383,Sugarcane,95,35,8.83688282067873,4,25.940039189752092
27,8,4,5,10.249283789797875,185,Cotton,106,41,15.012361094184765,5,25.673271327215964
52,27,5,6,5.291912842318182,201,Sugarcane,54,73,10.811048654408424,3,39.0254684950892
24,23,3,3,6.499348857773755,630,Sugarcane,101,89,8.758719364066497,4,62.159516171423206
42,18,3,2,6.278986706104652,162,Rice,180,62,9.697859813232744,6,49.9444883282445
59,32,5,4,4.389042911316541,727,Maize,102,38,10.872196024118146,1,39.00583557742029
8,3,4,5,7.6972675939148685,791,Cotton,132,24,12.324395728085614,0,1.0
19,2,4,5,10.12743873735367,649,Rice,67,90,16.613235291898377,3,11.78543875402411
28,11,3,5,4.177221061991197,913,Sugarcane,192,39,13.3650255770644,1,21.981018753332982
29,17,2,3,4.900411603839169,507,Sugarcane,99,34,12.719672547955788,0,52.86167731180202
5,22,3,6,9.761493436780544,703,Wheat,77,57,9.912578009822155,0,75.97510122119164
11,19,5,3,8.74864792538331,272,Wheat,95,20,17.592627181901356,1,28.116916744144056
35,5,5,5,9.721980912389455,816,Cotton,162,24,17.08515928400025,4,14.467794169202952
16,33,5,2,5.840831639017108,620,Maize,165,73,16.1607723009653,6,43.63036895943192
46,1,4,5,10.43015026637924,620,Wheat,121,80,11.231512282574174,3,14.848945850467407
9,29,1,2,7.8389684808822135,632,Sugarcane,169,97,13.616276242981295,3,235.46454861437172
48,8,5,2,8.882415793430857,123,Rice,162,36,11.888469992692182,2,20.062274491069314
54,26,5,5,4.73722733760669,194,Maize,143,95,12.029141456670594,2,40.92895479745263
46,33,2,5,5.64025266687857,803,Cotton,50,46,8.721313557638283,0,105.94058839616501
42,39,2,2,10.186863052882465,960,Rice,107,89,9.400445823705391,2,214.53187868253585
16,23,3,3,5.791267529510228,395,Cotton,198,44,17.61168786175636,3,44.0581403629913
43,16,3,3,4.740238620171669,279,Rice,105,64,14.100838202568328,3,42.511348105756184
22,28,3,3,8.777626258016802,999,Rice,119,21,8.063096082303035,2,84.95236682330436
6,35,5,4,8.383492129293863,230,Maize,194,41,16.091859576919195,2,51.910035508730836
14,11,2,2,8.863151431866344,632,Cotton,127,73,8.870416192561244,5,60.2926207926483
19,30,3,4,8.946443970904731,107,Wheat,184,36,15.081557581053884,5,94.9911421476604
34,8,2,4,8.00157876691603,987,Rice,128,80,14.208490216263254,6,40.934026990870926
48,18,5,2,7.950191364549246,300,Rice,121,85,8.629512606000874,0,41.463315630004395
21,16,5,4,11.3933245223157,977,Wheat,59,45,13.30939170609036,3,40.139737533028296
8,1,3,2,8.271053799037922,484,Maize,176,75,8.4743530813957,6,2.6923393441962116
11,39,5,6,8.93840161931087,625,Maize,90,52,8.64389749621104,5,64.70902323845851
45,4,5,6,6.135755135509957,943,Maize,196,20,8.511788381383473,4,9.652252880000125
35,38,2,2,10.968745606417528,647,Sugarcane,185,59,10.55441236953596,6,223.098818555762
55,15,1,2,4.194944741273305,505,Sugarcane,156,62,16.017692820935373,3,87.18094207786613
59,16,4,2,8.457814098382196,472,Maize,131,63,11.62454733303671,6,49.45557797985187
43,26,3,3,7.070802361584869,263,Maize,179,81,14.395382462166737,0,73.57250940272348
59,6,1,2,8.831233564483815,656,Wheat,54,55,9.248490127362164,1,73.92233351315839
38,7,3,5,6.881376398171041,755,Sugarcane,126,75,17.328647440817264,5,25.47575985974166
10,7,1,6,9.741503293741175,622,Cotton,89,58,13.042407754310588,2,75.9757877565889
54,22,5,6,4.1626515437874465,934,Maize,60,32,8.245948987513456,1,25.578068447471722
42,31,3,2,7.247115510153144,453,Maize,167,58,13.374066635719096,2,82.64017498494253
49,17,1,6,10.65010879793931,508,Maize,66,31,9.845301258684716,6,198.4709067510433
55,37,4,2,6.001605742235487,610,Rice,124,40,9.958164209307657,6,65.5583734629948
38,11,5,2,4.422007027042576,957,Sugarcane,170,37,14.003745037415925,2,10.834976403387842
48,14,3,6,7.9721925965213485,311,Cotton,75,32,10.263834961920644,4,49.78260872757417
19,27,3,6,11.81226768421432,724,Rice,88,38,10.13981071433464,6,105.70032285887932
18,37,1,5,4.513268492281093,957,Rice,147,54,13.409598382274265,4,172.08466840155302
10,30,3,4,4.5604519419983465,444,Cotton,137,65,10.354594514210786,2,45.92730619445119
54,8,5,5,8.760932519573426,110,Cotton,165,76,9.105126047114911,3,31.37210925133558
41,7,2,5,6.000541703025033,435,Cotton,90,53,12.082569153616157,0,33.63905500351098
54,18,1,6,7.281849869097803,439,Cotton,153,81,8.51998438194219,0,154.75333652868525
36,7,4,5,10.644057223995127,973,Cotton,157,75,17.053230889916385,2,31.764358625693305
7,33,3,6,5.5907894734601316,983,Maize,59,20,12.51537415934791,0,58.77801571483955
7,3,5,3,9.754399495851464,777,Cotton,122,76,8.130946867765697,0,5.683603237215233
26,30,3,2,8.03588410614045,357,Cotton,179,47,10.246520843041095,3,88.60200179133008
26,37,4,4,11.239661539314174,153,Sugarcane,169,23,17.578178476911795,5,106.31679645422118
14,2,5,3,11.783696002348512,704,Maize,198,90,12.963909013435579,3,7.298874724331187
55,34,4,2,7.879686285227167,874,Rice,167,94,11.588896693483433,2,85.46038438741986
7,18,5,2,8.677176472923735,395,Maize,74,95,11.15111507715871,5,31.709578679306205
16,28,2,4,9.966740325900426,656,Wheat,71,59,12.169706516799799,6,144.22342591805514
33,9,5,5,6.54939313497604,316,Cotton,60,72,10.117644037729445,0,17.732512218060194
52,11,4,2,5.8139228041859745,800,Rice,54,58,15.491270523420468,2,27.881029318599175
21,29,1,4,11.717481379544042,487,Wheat,55,54,13.083051980362718,3,351.893012511419
11,29,2,6,7.460923129756625,206,Rice,65,29,15.514336721662703,0,105.3580119993347
17,17,3,2,4.0127266121261895,901,Maize,95,70,10.543817184265261,6,30.92189672388168
6,23,2,2,10.701746388200668,572,Wheat,63,83,8.014524251227284,3,136.05295884912505
8,31,2,5,8.797313290328685,107,Cotton,73,98,17.662290014954912,1,145.0309296893459
14,8,3,5,5.348468501762433,643,Cotton,158,78,13.120660977655875,5,20.05222139632182
43,23,5,6,4.241117545416632,267,Wheat,125,45,8.797392447131864,6,24.568106185688446
28,25,2,2,6.331859448333849,430,Maize,55,22,9.037512236579797,6,80.94170381177524
21,2,2,5,11.423096763789317,136,Wheat,70,96,12.34678139817208,0,22.249552798778005
56,22,1,4,11.467929360284899,330,Maize,161,36,14.952642238873091,1,270.51970078307875
10,10,1,2,6.488027890416945,282,Rice,95,84,11.966418432494208,1,68.67950147500784
23,9,4,4,10.687447942565733,391,Maize,154,97,16.20152496855609,3,30.17932400695622
9,35,3,3,7.5347625860567655,857,Wheat,161,20,11.29059481086424,3,83.56775240436838
36,12,5,6,9.234757993092757,621,Wheat,90,76,8.456053986880946,4,33.53345112795527
14,28,5,5,6.67555100696872,169,Rice,116,30,8.082911640449723,5,35.8626798398042
13,37,4,3,8.127780770167881,336,Wheat,132,86,16.59444293260745,0,78.92509455919215
31,12,5,5,6.350235572402612,563,Sugarcane,132,96,17.84462275904879,5,24.915383608180953
17,25,5,3,4.488914898851702,217,Wheat,114,74,9.327988521167942,4,24.300022315148595
23,19,1,5,5.115025489532311,828,Sugarcane,135,60,8.62040765132463,5,112.61718477446735
25,4,5,6,6.325395955785898,290,Wheat,196,78,17.144076392000933,2,11.044498273021478
28,19,5,2,11.81003027180904,962,Wheat,128,49,9.00756399545782,6,47.67837854465944
42,13,4,4,11.725377201999933,605,Rice,196,44,10.284041874489805,2,44.563551198218036
8,13,4,3,10.62130673987625,603,Sugarcane,74,90,16.016470908862335,6,40.579448054542155
28,7,2,4,5.860048408768695,850,Rice,143,83,17.979843233194877,6,24.583131719837006
39,12,5,4,7.5328171243345805,939,Sugarcane,169,44,12.860138894260627,5,20.0895163578953
7,23,5,5,7.518262707925635,500,Sugarcane,61,85,10.107707890217515,3,39.90879168347027
8,14,5,2,7.095785958545471,990,Cotton,141,53,16.477180165165233,2,11.293645843709966
41,0,1,5,4.359042440717965,416,Sugarcane,119,74,11.943115089069192,1,15.157810012347692
44,21,5,4,8.276218993794542,817,Rice,191,77,10.726422733540787,5,47.33318950205332
52,33,1,6,4.582495936998887,321,Rice,54,73,12.904165571273069,6,172.93616033174666
58,39,2,2,10.415349445743551,757,Maize,109,20,16.55798270276466,2,217.46729716106128
39,2,3,2,9.530457142758252,288,Wheat,127,37,10.33000818492826,4,13.88047011433003
35,25,5,4,6.8218960531482775,849,Cotton,162,35,12.238345496333622,0,34.917874931302194
48,13,4,5,9.177091057699705,391,Wheat,101,75,12.442436871511237,6,44.56982529038874
29,7,4,6,5.864296052472785,322,Rice,186,93,16.327642378998565,3,18.394111008657816
44,15,5,3,6.122000519653059,857,Cotton,193,50,14.76005186492284,0,19.31672730838728
17,20,1,5,6.513068135403239,858,Sugarcane,84,67,15.804866185530004,3,136.25476470171392
8,9,4,2,10.376092799482638,516,Rice,123,96,14.933857847828547,5,28.99046349782593
50,24,4,5,5.685530774768676,506,Rice,162,53,13.926759050960651,2,50.68015367498424
18,37,2,3,8.50224981988831,137,Rice,65,53,9.324092219184713,2,164.02038242202076
17,21,2,6,5.60373691537188,552,Rice,100,79,16.329491896148372,3,65.62779372907175
31,3,2,6,6.280299400499319,306,Cotton,110,95,14.072787122506597,0,25.114343426926887
10,3,4,3,5.883850343891931,499,Wheat,128,56,15.011716178478267,1,4.2501652521932956
21,29,4,3,9.160037368586288,286,Wheat,108,59,15.787479841261277,3,72.55811216158548
40,1,5,4,8.213831555646243,459,Sugarcane,176,36,11.116998544848967,5,12.49333741862463
44,28,5,2,9.770393167244427,703,Rice,152,60,12.373144152664098,1,61.85478660065433
53,35,1,4,5.759547498663887,105,Rice,53,75,13.412906688120106,4,230.03550503501825
39,20,4,5,4.073188285808298,232,Wheat,179,73,11.428224716270343,3,28.262008893110778
21,20,5,3,9.44407653704268,572,Sugarcane,120,98,10.585368230404347,3,38.06882105857802
45,20,5,4,4.918831667960608,703,Maize,151,32,15.768327379845397,1,25.702815011408358
6,3,2,2,5.970441795391649,612,Cotton,111,65,15.537320733937737,5,7.737033311172246
17,0,2,2,6.445489219689781,881,Wheat,147,91,16.31799287269939,1,8.470161162719537
56,25,2,3,9.974416738326944,182,Cotton,74,36,14.966949957072696,5,136.8803912509763
6,1,3,4,9.007134485259417,898,Wheat,120,30,11.117273009816357,2,1.077308600474164
56,8,5,6,5.474123492206631,790,Sugarcane,74,59,11.270022662412599,0,21.92958249825228
32,17,2,3,8.783102484957933,476,Rice,172,65,13.277941787299785,5,85.71543057896793
47,10,2,5,9.665183960884896,434,Maize,115,84,16.355954572545066,6,67.26492173193984
30,24,4,4,7.111177622321372,758,Cotton,75,51,11.46293163958186,2,48.25753320448396
26,25,2,4,5.967623312222816,201,Maize,151,71,15.659390013253908,2,81.54747338809105
51,35,4,3,9.431862183318314,387,Rice,155,29,11.056925906061124,1,90.5892341945264
47,34,1,4,8.887129601131978,924,Wheat,180,78,11.38525382883627,5,318.7576770556837
59,37,2,4,4.623297267766561,130,Sugarcane,188,34,15.523658861706842,6,101.78005488151275
7,2,4,5,9.333437121870034,413,Rice,198,22,14.78575344478461,6,1.0
39,34,2,5,7.908143462682389,253,Maize,92,28,10.082283810986208,3,145.75604634598653
16,39,1,6,10.026951655821819,659,Maize,53,27,16.270212316501485,6,392.7980743506839
28,21,2,5,5.5257403350386145,990,Maize,118,93,15.84610407637814,3,71.65168697148879
9,7,4,6,6.065731343211011,652,Wheat,71,27,15.974180903581875,6,5.63180335634682
24,14,1,5,8.34650191278017,252,Maize,159,35,12.70351178875092,1,125.8752892623318
43,6,1,6,7.853868223137593,793,Wheat,152,30,11.286396230955567,6,60.30674431494252
43,18,1,5,7.090922968451973,331,Maize,55,42,16.497818054315452,6,145.35697700538142
17,39,3,5,9.96826651543831,220,Cotton,199,75,13.882129660150904,3,135.6145498788563
45,16,4,3,8.51801250902626,284,Cotton,65,75,17.309793980999245,5,38.80079358386037
57,0,3,5,9.682174831152949,555,Rice,107,41,10.538270330829977,0,16.028422738434816
49,28,1,6,5.226039698552926,928,Rice,136,37,17.756266163924742,4,158.23624790344766
16,12,3,3,9.831906361164297,487,Sugarcane,172,58,11.792180426600828,5,45.95348499853999
17,28,2,6,7.692224864802335,731,Maize,127,22,11.844718074354269,3,109.48368630602644
14,5,3,5,4.270143485476696,963,Maize,96,27,10.38816649364769,3,7.742813455203343
37,4,5,5,5.875932431971993,325,Wheat,183,24,17.65025358448634,2,12.101549940709447
44,33,1,6,4.206051133924624,723,Rice,180,24,8.397142374607137,5,153.06325284635676
58,10,1,4,7.65499617592835,294,Cotton,62,38,12.73357631189503,1,95.79278024696391
20,8,4,3,6.607038084440683,908,Wheat,164,80,11.654815931055833,5,20.258653171238564
49,37,2,3,11.89959647930601,125,Cotton,102,65,9.5926330419233,3,233.78377019990123
39,39,4,5,10.948032935654904,293,Wheat,116,37,15.132434418894253,6,117.70735974699943
7,8,3,3,10.605366882745194,118,Rice,80,80,16.98321097008266,5,30.876265180325554
9,7,5,6,8.008932392249964,954,Maize,176,79,10.43569252533211,1,11.711011827870653
30,39,5,5,10.456699994806135,636,Maize,116,21,12.97655158463225,2,81.8599162001709
15,2,5,3,6.134957179702042,658,Rice,130,69,13.782139642500606,6,1.0
11,12,5,2,8.485195742772198,810,Cotton,182,82,11.904889383408397,0,15.910223265111336
57,18,2,3,7.14334449055528,363,Sugarcane,186,90,17.21538130281121,4,85.70510876158674
14,33,3,6,5.370735292181838,614,Sugarcane,78,68,12.615161950957432,6,66.88505043522473
46,31,5,3,4.580907450947232,570,Rice,153,99,17.827802398869302,5,43.71259275204764
56,15,1,4,8.46574706377292,338,Wheat,99,90,10.952051476421271,0,154.38504256213457
38,35,3,4,4.781113079041649,388,Maize,79,37,8.732472997386434,6,70.71819580263052
7,17,2,5,9.744024773487858,467,Cotton,64,35,13.749672650431362,4,84.05244380477848
12,13,5,4,11.371747829809246,511,Sugarcane,78,65,16.233400583593472,0,28.093157747269686
35,29,2,6,5.296848877692487,121,Maize,124,44,11.883914334824727,6,86.51268250917819
15,1,5,2,7.767508628081826,966,Rice,106,27,9.850988629846835,5,1.0
49,12,1,2,9.9101967444786,453,Maize,161,83,15.382400010685096,4,141.11501576357557
11,26,3,5,6.294717288264215,641,Sugarcane,100,33,10.708851022635429,0,51.928700878772375
49,16,1,5,11.366116157063498,658,Cotton,117,41,15.697376931711991,6,195.95970660731
6,30,5,4,11.107724470959287,519,Wheat,173,97,10.623215026256712,6,67.48199123346382
10,14,4,6,4.830034845837424,414,Wheat,107,54,13.572882387093523,1,19.94067240033681
45,19,3,4,4.219198172254721,881,Maize,189,70,16.87677141272832,4,40.911712733742455
36,4,2,6,11.811667863835215,428,Wheat,118,95,10.046170718001932,1,42.77852237139797
24,6,5,6,11.651800198169049,569,Sugarcane,155,62,16.206944686534392,6,18.091451993022673
38,17,1,2,7.3782848357277055,972,Cotton,117,94,10.654296719846943,2,143.7944343664705
54,10,4,6,4.404506592847779,881,Wheat,85,22,14.606648812097859,5,22.19459206030133
20,31,5,3,8.951004421968223,562,Wheat,179,92,10.437127970628655,3,60.538524803488095
29,26,2,6,6.34728085910925,539,Rice,84,74,9.145693109436344,2,94.03688949094835
16,25,1,2,11.493783895204434,763,Wheat,174,38,14.640232796221866,2,297.4538183124231
11,36,3,4,10.357295400434428,837,Wheat,149,61,13.948881951359988,4,130.78303475259497
43,27,4,6,9.196750273067547,347,Sugarcane,57,80,12.014835501957705,4,74.59073109778049
21,1,5,3,6.276030780108228,916,Wheat,77,42,8.36682394833778,2,1.0374951584277172
49,19,5,5,9.61014863553374,270,Rice,175,99,12.75279267890981,0,54.678269341915936
15,3,5,4,6.313346134073632,848,Rice,153,23,9.487065053743857,3,1.0
10,12,5,5,4.301047873215008,847,Rice,93,84,11.594716410438707,5,13.807182995295252
27,23,1,3,8.067476700962192,870,Wheat,59,23,13.861979763582191,1,196.35541517911193
31,37,3,2,7.9094763583095276,378,Maize,54,78,17.393523707641755,1,111.88185591344654
50,39,2,2,10.104047784209868,247,Maize,150,99,13.113119625917971,6,221.33638885954292
10,28,4,4,10.925391058835558,720,Sugarcane,169,49,9.947830273116114,0,76.13012770723086
42,35,5,6,6.8357479095540965,242,Maize,78,52,17.46226305331217,3,59.428606537053284
6,1,5,6,7.595784081629367,910,Sugarcane,180,99,8.259099568035241,0,5.653496665955558
26,17,3,5,7.763203357156225,170,Sugarcane,144,52,14.428201328413243,1,49.58452215444932
24,7,3,2,6.593792674979035,410,Rice,51,39,10.623921147058761,0,22.194473594276847
29,14,1,6,9.947095389001522,737,Cotton,128,67,15.575101479097478,4,155.68073090393526
19,16,1,6,8.176809481650395,566,Sugarcane,141,46,11.312231779014773,1,136.68452296873573
53,22,1,2,11.31164619510912,693,Wheat,105,51,12.28746440230267,4,268.9019494667007
33,1,4,2,9.202486175164688,140,Rice,191,46,15.704167131947548,5,12.326896490047265
12,5,1,3,5.695172471151779,998,Wheat,125,44,16.978185784528947,5,32.581636498786644
41,28,5,5,5.318469189976291,870,Wheat,64,85,9.825534412725462,6,42.8189501967033
53,26,1,2,6.979074703330337,455,Maize,134,31,10.962924130619653,5,194.94902201015668
56,36,4,3,6.775412322055786,243,Wheat,173,65,8.04324776520069,3,72.07396440433894
37,33,1,2,7.257054598900082,782,Sugarcane,167,67,16.565716028944408,4,256.0411986155941
26,17,1,4,5.468728562435537,378,Wheat,94,94,17.47128250514606,0,106.83420324018743
54,9,5,4,11.825781360211915,570,Wheat,96,56,10.794456775721795,5,38.422154411888386
51,37,5,4,5.165678182949831,754,Maize,69,23,11.845550706125,3,41.954088118518435
9,16,5,2,9.221190193794568,738,Wheat,173,80,12.289565051406512,2,29.806561987291218
43,12,1,6,4.104553880516718,157,Sugarcane,195,90,12.09751865666808,5,68.05433924987983
22,26,5,6,7.255688306552105,267,Sugarcane,128,66,11.9287534792,3,40.03557787902626
42,1,3,4,6.473467192760291,729,Wheat,110,66,12.758746215481688,5,21.752178625198397
58,33,2,5,7.056197101915348,265,Sugarcane,170,36,9.53783590337018,2,131.26200345539615
57,30,2,3,7.984618758184909,472,Sugarcane,54,51,8.576800017659675,2,135.71221890637995
41,22,5,4,8.803000012194541,181,Maize,107,29,15.235265071768845,5,47.12745471813446
34,6,4,3,8.6680907583544,969,Rice,130,69,16.465660101967938,3,16.0680855407836
55,37,5,3,9.045709360968903,233,Rice,126,94,16.101927791651462,2,83.14254328033807
35,32,5,4,10.756381460430324,463,Cotton,109,78,14.26626486501364,4,72.17330668537123
14,11,1,6,11.093737244917211,584,Rice,190,37,17.688112372353253,5,122.10359085692211
19,11,4,5,9.89800240448638,145,Wheat,149,85,8.01543111953198,4,32.742268756269205
46,18,5,4,4.631537943395232,361,Sugarcane,89,54,11.195423121520388,3,19.87991537925106
52,8,3,3,11.690339132079476,568,Rice,51,25,11.100161111399338,2,39.88595710092043
48,9,2,2,11.57918469077637,734,Maize,188,22,11.496729472423514,0,62.44286392327306
22,16,3,2,9.69363035636283,321,Cotton,60,90,15.999896039442472,3,64.46990685403541
27,39,3,3,8.139512571215391,191,Wheat,59,54,11.514965745362773,2,114.07888225309922
37,38,3,4,6.0049468666871375,118,Rice,77,96,13.270835822005147,5,90.11323954158867
20,9,4,6,10.050809115991008,369,Sugarcane,168,85,14.139398533880376,2,32.25393296671187
58,11,4,4,11.022881429730313,676,Maize,188,85,16.453832412299214,5,38.77973824670657
42,14,4,5,9.321500807119502,830,Rice,56,70,14.158615771389915,6,38.96173097059304
39,30,2,2,9.032581062894167,963,Sugarcane,192,91,11.813064930030194,2,147.64700152651747
38,14,1,3,5.544037636564689,768,Rice,56,92,14.94742155406077,0,99.39673331309267
32,27,5,6,6.862372183153517,514,Wheat,104,53,13.155355786738632,4,44.32109321091373
6,3,5,4,9.785089776260097,764,Cotton,180,58,13.28402234237881,1,3.8555121541304396
34,35,1,5,4.135189910809787,346,Sugarcane,69,68,11.351525367496393,5,164.14113156267592
17,0,5,4,9.130114217511089,810,Cotton,173,66,8.016075182078012,0,4.674763464453421
45,33,3,5,10.133362408081984,842,Cotton,52,55,11.558469476700843,1,126.63156058618368
20,16,2,4,6.677635890166253,401,Maize,69,41,11.027179293134708,5,56.53304485754539
9,38,5,6,4.609342153606312,115,Sugarcane,59,96,9.003390341906538,4,39.11911694215613
59,37,2,6,10.552955031071988,719,Maize,139,63,9.986361979148109,2,218.02357602610311
32,32,1,3,5.134694635880182,602,Cotton,143,86,17.80890078128816,1,184.5040200176321
57,20,5,6,6.9664088477581885,494,Wheat,133,80,10.798169528411066,1,43.762394428580826
43,25,2,5,9.65803284054224,885,Wheat,100,28,13.181580345499086,6,130.22494992691077
49,35,3,3,10.535887901211469,975,Rice,166,67,13.493326162702573,5,137.62743140756535
24,4,3,6,10.899055347908128,795,Rice,146,37,13.600300563927622,0,22.420741287557366
28,32,1,2,8.243337532888924,283,Sugarcane,79,48,8.473281351201774,4,275.88314797061105
31,0,4,5,7.806973571646925,540,Wheat,94,67,15.71462182742352,3,5.031177610654463
34,5,5,3,10.786538216144237,680,Cotton,149,31,15.303450242738673,5,14.899939491654552
49,36,3,5,8.504616760379768,349,Wheat,72,58,17.77192136569413,1,111.84255769891031
31,1,3,3,8.629205827321849,475,Sugarcane,102,42,9.846912625857652,0,10.754766278705015
30,4,1,5,7.471786943950406,557,Rice,91,38,13.537913051271065,2,46.91484989818291
11,25,3,2,6.982511775368317,829,Rice,153,43,16.03830226924103,4,62.213431179170044
46,12,5,6,7.844326858318633,187,Maize,162,63,9.243460204226098,6,27.625888411010422
51,11,1,4,6.918779949569018,445,Rice,134,68,15.895707679600562,6,105.24115558696775
57,4,2,4,6.748371599753908,883,Cotton,120,93,10.69963283940719,2,32.837375638487586
42,1,1,4,11.949314736063151,828,Sugarcane,52,23,10.808460759732743,2,21.101777528903714
9,3,5,3,6.689707952574785,969,Rice,166,81,17.455955550685324,6,2.1114182657127367
27,26,5,6,6.051069980261337,489,Rice,92,37,11.138730905896747,3,31.009875894410577
32,9,2,3,6.831392718741013,279,Cotton,183,79,13.842374118758954,6,48.296218427890764
38,12,1,3,8.72625072508885,736,Rice,103,83,12.400929532844387,1,122.10609226034695
57,1,5,3,11.28792389298532,475,Cotton,101,39,8.781593272532877,3,10.100423987506982
19,25,5,3,10.302914001582089,282,Rice,62,71,17.504825611858912,0,51.51235945905251
36,14,2,6,10.737929112605611,943,Cotton,161,55,10.13725239969264,3,90.77138900949817
30,9,4,4,10.872068885470862,428,Rice,105,81,10.676945267997013,0,32.44307248838507
52,21,1,5,11.364227171574939,589,Sugarcane,153,67,11.772465558352089,1,256.3576396279579
35,39,5,3,5.880569863271039,299,Maize,115,76,12.985359942104761,1,51.1659937556046
23,24,3,6,7.6669282482994845,795,Maize,117,76,9.442857160662001,3,70.15536903579479
13,14,2,2,7.081581332611572,578,Wheat,62,60,14.299365890172233,2,53.197262213659904
33,12,4,5,7.0550159569080035,908,Maize,79,72,13.147024934764215,3,29.903087259750023
58,7,4,3,9.218269213617479,835,Cotton,125,81,11.030103275294369,4,32.33987562930729
55,20,2,3,7.214424482541947,554,Cotton,92,48,14.92651802512543,6,88.82715091460078
43,20,4,5,8.930642447337629,973,Maize,161,58,13.140801420925715,1,56.96684724070647
8,21,5,5,7.058234909822462,539,Cotton,147,29,16.406856360772508,6,21.60203432091477
7,32,4,3,6.489025461795384,988,Sugarcane,52,80,16.55404795703271,6,55.81493918169087
33,26,1,6,6.824617427545446,700,Cotton,92,75,17.80106697251135,4,187.7859418470929
56,39,3,2,10.43005644811008,836,Sugarcane,122,28,8.673357578288568,4,152.03212923607902
15,21,5,6,8.808408289831128,598,Sugarcane,181,69,12.051786404355369,4,37.740295614321866
37,29,2,4,11.791981864132916,729,Sugarcane,141,94,13.015189741509438,6,189.9102511859169
42,8,3,4,10.661249811037862,255,Rice,81,31,10.338098658510217,2,39.4820633053033
15,34,5,4,7.886244866672329,558,Wheat,50,21,17.220351905419086,5,54.75924994660663
31,17,3,3,5.939010680752607,770,Cotton,190,92,8.881283846629538,1,46.458907766143874
37,4,4,2,9.391272891641162,282,Rice,85,36,12.28506094690605,1,20.34849812076233
25,26,2,2,9.813168218495486,535,Wheat,75,54,9.851907213268605,5,138.48834614215173
43,5,2,3,7.713407838335672,813,Rice,199,65,14.821388108336503,1,31.245364929143747
35,31,1,3,5.839377059285526,677,Cotton,137,86,15.049923311404175,5,201.3023072328067
42,7,4,3,8.457906542906121,145,Sugarcane,188,89,16.725140154731676,5,28.98745617664128
50,38,1,2,6.030634018875573,975,Rice,74,54,12.089705651674748,3,246.7253682496335
6,20,1,3,11.519986541043501,871,Wheat,128,98,15.75110377991842,0,240.53790917100636
31,17,4,5,9.031073984269756,343,Wheat,151,91,13.49580567937888,1,46.61914793347846
40,13,5,5,6.335447693353719,255,Wheat,83,53,16.12270909991487,2,32.07470987372896
15,14,1,5,5.725845506676197,493,Rice,81,30,8.853789912287192,2,85.14807553230318
51,25,3,3,9.733786267080967,348,Wheat,151,22,12.63447653391976,6,89.92295642751336
22,31,5,5,9.662346241934024,706,Maize,170,29,9.505605922803223,0,53.28930723824081
5,38,4,3,8.777057852068598,354,Wheat,106,31,15.9035548454146,3,82.75228855458283
39,27,2,5,8.91440820143377,461,Wheat,156,70,9.526713853689522,2,136.01479229640273
